agent_id,day,home_id,phase,susceptibility,immunity_strength,state,state_code,is_mobile,viral_load,infection_day,days_since_infection,immunity_is_strong,immunity_is_medium,immunity_is_low,immunity_is_compromised,route_centroid_x,route_centroid_y,route_radius_mean,route_radius_max,route_step_distance_mean,route_step_distance_max,case_index,seed,susceptibility_min,susceptibility_max,sim_days,baseline_final_attack_rate,baseline_peak_infected,baseline_peak_day,intervention_final_attack_rate,intervention_final_susceptible,intervention_peak_infected,intervention_peak_day,attack_rate_reduction,baseline_is_outbreak,intervention_is_outbreak,prevented_outbreak
0,0,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,1,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,2,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,3,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,4,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,5,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,6,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,7,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,8,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,9,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,10,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,11,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,12,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,13,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,14,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,15,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,16,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,17,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,18,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,19,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,20,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,21,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,22,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,23,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,24,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,25,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,26,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,27,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,28,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,29,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,30,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,31,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,32,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,33,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,34,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,35,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,36,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,37,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
0,38,58,8,1.302767811253402,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,28.4,23.0,18.029381442173612,30.36379422931199,26.16543261945435,43.104524124504614,3,8,1.302,1.303,60,0.506,151,59,0.506,247,151,59,0.0,1,1,0
