agent_id,day,home_id,phase,susceptibility,immunity_strength,state,state_code,is_mobile,viral_load,infection_day,days_since_infection,immunity_is_strong,immunity_is_medium,immunity_is_low,immunity_is_compromised,route_centroid_x,route_centroid_y,route_radius_mean,route_radius_max,route_step_distance_mean,route_step_distance_max,case_index,seed,susceptibility_min,susceptibility_max,sim_days,baseline_final_attack_rate,baseline_peak_infected,baseline_peak_day,intervention_final_attack_rate,intervention_final_susceptible,intervention_peak_infected,intervention_peak_day,attack_rate_reduction,baseline_is_outbreak,intervention_is_outbreak,prevented_outbreak
36,5,153,2,1.3021835003312232,medium,susceptible,0,1,0.0,-1,-1,0,1,0,0,19.1,21.5,18.792152631463303,32.33357388226671,29.24880352615969,44.10215414239989,6,16,1.302,1.303,60,0.354,102,58,0.004,498,2,5,0.35,1,0,1
10,38,182,2,1.3027128263421957,low,susceptible,0,1,0.0,-1,-1,0,0,1,0,25.9,27.7,14.9735720362503,29.861346252304166,22.993347204476102,47.01063709417264,6,16,1.302,1.303,60,0.354,102,58,0.338,331,96,58,0.01599999999999996,1,1,0
33,38,7,6,1.302700249767327,strong,susceptible,0,1,0.0,-1,-1,1,0,0,0,19.7,29.7,14.365676173442898,23.09502110845539,18.89352221673176,45.27692569068709,6,16,1.302,1.303,60,0.354,102,58,0.352,324,102,58,0.0020000000000000018,1,1,0
0,0,92,7,1.302357488103377,strong,susceptible,0,1,0.0,-1,-1,1,0,0,0,21.1,24.1,16.456086935606976,27.0040737667486,23.882702151421682,37.36308338453881,6,16,1.302,1.303,60,0.354,102,58,0.354,323,102,58,0.0,1,1,0
0,1,92,7,1.302357488103377,strong,susceptible,0,1,0.0,-1,-1,1,0,0,0,21.1,24.1,16.456086935606976,27.0040737667486,23.882702151421682,37.36308338453881,6,16,1.302,1.303,60,0.354,102,58,0.354,323,102,58,0.0,1,1,0
0,2,92,7,1.302357488103377,strong,susceptible,0,1,0.0,-1,-1,1,0,0,0,21.1,24.1,16.456086935606976,27.0040737667486,23.882702151421682,37.36308338453881,6,16,1.302,1.303,60,0.354,102,58,0.354,323,102,58,0.0,1,1,0
0,3,92,7,1.302357488103377,strong,susceptible,0,1,0.0,-1,-1,1,0,0,0,21.1,24.1,16.456086935606976,27.0040737667486,23.882702151421682,37.36308338453881,6,16,1.302,1.303,60,0.354,102,58,0.354,323,102,58,0.0,1,1,0
0,4,92,7,1.302357488103377,strong,susceptible,0,1,0.0,-1,-1,1,0,0,0,21.1,24.1,16.456086935606976,27.0040737667486,23.882702151421682,37.36308338453881,6,16,1.302,1.303,60,0.354,102,58,0.354,323,102,58,0.0,1,1,0
0,5,92,7,1.302357488103377,strong,susceptible,0,1,0.0,-1,-1,1,0,0,0,21.1,24.1,16.456086935606976,27.0040737667486,23.882702151421682,37.36308338453881,6,16,1.302,1.303,60,0.354,102,58,0.354,323,102,58,0.0,1,1,0
0,6,92,7,1.302357488103377,strong,susceptible,0,1,0.0,-1,-1,1,0,0,0,21.1,24.1,16.456086935606976,27.0040737667486,23.882702151421682,37.36308338453881,6,16,1.302,1.303,60,0.354,102,58,0.354,323,102,58,0.0,1,1,0
0,7,92,7,1.302357488103377,strong,susceptible,0,1,0.0,-1,-1,1,0,0,0,21.1,24.1,16.456086935606976,27.0040737667486,23.882702151421682,37.36308338453881,6,16,1.302,1.303,60,0.354,102,58,0.354,323,102,58,0.0,1,1,0
0,8,92,7,1.302357488103377,strong,susceptible,0,1,0.0,-1,-1,1,0,0,0,21.1,24.1,16.456086935606976,27.0040737667486,23.882702151421682,37.36308338453881,6,16,1.302,1.303,60,0.354,102,58,0.354,323,102,58,0.0,1,1,0
0,9,92,7,1.302357488103377,strong,susceptible,0,1,0.0,-1,-1,1,0,0,0,21.1,24.1,16.456086935606976,27.0040737667486,23.882702151421682,37.36308338453881,6,16,1.302,1.303,60,0.354,102,58,0.354,323,102,58,0.0,1,1,0
