Mode=early_first_window | dataset=baseline_dataset.npz | training_dir=koopman_training | history_days=5 | attack_rate_as_percent=True
-------------------------------------------------------------------------------------------------------------------------------------
run=2491 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2492 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2493 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2494 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2495 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2496 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2497 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2498 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2499 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2500 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2501 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2502 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2503 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2504 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2505 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2506 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2507 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2508 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2509 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2510 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2511 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2512 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2513 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2514 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2515 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2516 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2517 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2518 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2519 seed=57 | attack_rate real=79.00 vs pred=-6.80 | peak_day real=42.00 vs pred=12.00
run=2520 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2521 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2522 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2523 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2524 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2525 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2526 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2527 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2528 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2529 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2530 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2531 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2532 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2533 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2534 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2535 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2536 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2537 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2538 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2539 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2540 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2541 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2542 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2543 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2544 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2545 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2546 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2547 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2548 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2549 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2550 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2551 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2552 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2553 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2554 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2555 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2556 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2557 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2558 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2559 seed=58 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2560 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2561 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2562 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2563 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2564 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2565 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2566 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2567 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2568 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2569 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2570 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2571 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2572 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2573 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2574 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2575 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2576 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2577 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2578 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2579 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2580 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2581 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2582 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2583 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2584 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2585 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2586 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2587 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2588 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2589 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2590 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2591 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2592 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2593 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2594 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2595 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2596 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2597 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2598 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2599 seed=59 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2600 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2601 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2602 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2603 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2604 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2605 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2606 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2607 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2608 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2609 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2610 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2611 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2612 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2613 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2614 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2615 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2616 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2617 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2618 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2619 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2620 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2621 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2622 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2623 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2624 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2625 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2626 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2627 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2628 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2629 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2630 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2631 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2632 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2633 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2634 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2635 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2636 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2637 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2638 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2639 seed=60 | attack_rate real=1.60 vs pred=-0.01 | peak_day real=19.00 vs pred=26.00
run=2640 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2641 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2642 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2643 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2644 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2645 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2646 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2647 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2648 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2649 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2650 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2651 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2652 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2653 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2654 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2655 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2656 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2657 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2658 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2659 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2660 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2661 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2662 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2663 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2664 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2665 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2666 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2667 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2668 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2669 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2670 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2671 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2672 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2673 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2674 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2675 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2676 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2677 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2678 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2679 seed=61 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2680 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2681 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2682 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2683 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2684 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2685 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2686 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2687 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2688 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2689 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2690 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2691 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2692 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2693 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2694 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2695 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2696 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2697 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2698 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2699 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2700 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2701 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2702 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2703 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2704 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2705 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2706 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2707 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2708 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2709 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2710 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2711 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2712 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2713 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2714 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2715 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2716 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2717 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2718 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2719 seed=62 | attack_rate real=1.40 vs pred=-0.69 | peak_day real=18.00 vs pred=18.00
run=2720 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2721 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2722 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2723 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2724 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2725 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2726 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2727 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2728 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2729 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2730 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2731 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2732 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2733 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2734 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2735 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2736 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2737 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2738 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2739 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2740 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2741 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2742 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2743 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2744 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2745 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2746 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2747 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2748 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2749 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2750 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2751 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2752 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2753 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2754 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2755 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2756 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2757 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2758 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2759 seed=63 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
run=2760 seed=64 | attack_rate real=0.20 vs pred=0.63 | peak_day real=0.00 vs pred=11.00
