run_index,seed,n_agents,n_time_points,mode,n_start_windows,attack_rate_true,attack_rate_pred,peak_day_true,peak_day_pred
0,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
1,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
2,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
3,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
4,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
5,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
6,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
7,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
8,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
9,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
10,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
11,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
12,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
13,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
14,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
15,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
16,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
17,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
18,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
19,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
20,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
21,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
22,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
23,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
24,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
25,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
26,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
27,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
28,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
29,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
30,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
31,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
32,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
33,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
34,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
35,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
36,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
37,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
38,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
39,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
40,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
41,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
42,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
43,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
44,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
45,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
46,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
47,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
48,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
49,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
50,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
51,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
52,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
53,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
54,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
55,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
56,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
57,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
58,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
59,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
60,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
61,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
62,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
63,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
64,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
65,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
66,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
67,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
68,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
69,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
70,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
71,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
72,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
73,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
74,56,500,98,early_first_window,1,0.656,-0.02319470214843755,44.0,25.0
75,56,500,98,early_first_window,1,0.656,-0.02319470214843755,44.0,25.0
76,56,500,98,early_first_window,1,0.656,-0.02319470214843755,44.0,25.0
77,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
78,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
79,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
80,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
81,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
82,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
83,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
84,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
85,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
86,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
87,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
88,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
89,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
90,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
91,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
92,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
93,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
94,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
95,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
96,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
97,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
98,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
99,59,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
100,59,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
101,59,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
102,59,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
103,59,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
104,59,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
105,59,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
106,59,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
107,59,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
108,59,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
109,59,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
110,60,500,35,early_first_window,1,0.016000000000000014,-0.00013586425781242362,19.0,26.0
111,60,500,35,early_first_window,1,0.016000000000000014,-0.00013586425781242362,19.0,26.0
112,60,500,35,early_first_window,1,0.016000000000000014,-0.00013586425781242362,19.0,26.0
113,60,500,35,early_first_window,1,0.016000000000000014,-0.00013586425781242362,19.0,26.0
114,60,500,35,early_first_window,1,0.016000000000000014,-0.00013586425781242362,19.0,26.0
115,60,500,35,early_first_window,1,0.016000000000000014,-0.00013586425781242362,19.0,26.0
116,60,500,35,early_first_window,1,0.016000000000000014,-0.00013586425781242362,19.0,26.0
117,60,500,35,early_first_window,1,0.016000000000000014,-0.00013586425781242362,19.0,26.0
118,60,500,35,early_first_window,1,0.016000000000000014,-0.00013586425781242362,19.0,26.0
119,60,500,35,early_first_window,1,0.016000000000000014,-0.00013586425781242362,19.0,26.0
120,60,500,35,early_first_window,1,0.016000000000000014,-0.00013586425781242362,19.0,26.0
121,61,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
122,61,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
123,61,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
124,61,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
125,61,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
126,61,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
127,61,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
128,61,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
129,61,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
130,61,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
131,61,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
132,62,500,31,early_first_window,1,0.014000000000000012,-0.006919677734374963,18.0,18.0
133,62,500,31,early_first_window,1,0.014000000000000012,-0.006919677734374963,18.0,18.0
134,62,500,31,early_first_window,1,0.014000000000000012,-0.006919677734374963,18.0,18.0
135,62,500,31,early_first_window,1,0.014000000000000012,-0.006919677734374963,18.0,18.0
136,62,500,31,early_first_window,1,0.014000000000000012,-0.006919677734374963,18.0,18.0
137,62,500,31,early_first_window,1,0.014000000000000012,-0.006919677734374963,18.0,18.0
138,62,500,31,early_first_window,1,0.014000000000000012,-0.006919677734374963,18.0,18.0
139,62,500,31,early_first_window,1,0.014000000000000012,-0.006919677734374963,18.0,18.0
140,62,500,31,early_first_window,1,0.014000000000000012,-0.006919677734374963,18.0,18.0
141,62,500,31,early_first_window,1,0.014000000000000012,-0.006919677734374963,18.0,18.0
142,62,500,31,early_first_window,1,0.014000000000000012,-0.006919677734374963,18.0,18.0
143,63,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
144,63,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
145,63,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
146,63,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
147,63,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
148,63,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
149,63,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
150,63,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
151,63,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
152,63,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
153,63,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
154,64,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
155,64,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
156,64,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
157,64,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
158,64,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
159,64,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
160,64,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
161,64,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
162,64,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
163,64,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
164,64,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
165,65,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
166,65,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
167,65,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
168,65,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
169,65,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
170,65,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
171,65,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
172,65,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
173,65,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
174,65,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
175,65,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
176,66,500,18,early_first_window,1,0.008000000000000007,0.025410278320312507,5.0,17.0
177,66,500,18,early_first_window,1,0.008000000000000007,0.025410278320312507,5.0,17.0
178,66,500,18,early_first_window,1,0.008000000000000007,0.025410278320312507,5.0,17.0
179,66,500,18,early_first_window,1,0.008000000000000007,0.025410278320312507,5.0,17.0
180,66,500,18,early_first_window,1,0.008000000000000007,0.025410278320312507,5.0,17.0
181,66,500,18,early_first_window,1,0.008000000000000007,0.025410278320312507,5.0,17.0
182,66,500,18,early_first_window,1,0.008000000000000007,0.025410278320312507,5.0,17.0
183,66,500,18,early_first_window,1,0.008000000000000007,0.025410278320312507,5.0,17.0
184,66,500,18,early_first_window,1,0.008000000000000007,0.025410278320312507,5.0,17.0
185,66,500,18,early_first_window,1,0.008000000000000007,0.025410278320312507,5.0,17.0
186,66,500,18,early_first_window,1,0.008000000000000007,0.025410278320312507,5.0,17.0
187,67,500,117,early_first_window,1,0.728,-0.092268798828125,73.0,26.0
188,67,500,117,early_first_window,1,0.728,-0.092268798828125,73.0,26.0
189,67,500,117,early_first_window,1,0.728,-0.092268798828125,73.0,26.0
190,67,500,117,early_first_window,1,0.73,-0.092268798828125,73.0,26.0
191,67,500,117,early_first_window,1,0.73,-0.092268798828125,73.0,26.0
192,67,500,117,early_first_window,1,0.73,-0.092268798828125,73.0,26.0
193,67,500,117,early_first_window,1,0.73,-0.092268798828125,73.0,26.0
194,67,500,117,early_first_window,1,0.73,-0.092268798828125,73.0,26.0
195,67,500,117,early_first_window,1,0.73,-0.092268798828125,73.0,26.0
196,67,500,117,early_first_window,1,0.73,-0.092268798828125,73.0,26.0
197,67,500,117,early_first_window,1,0.73,-0.092268798828125,73.0,26.0
198,68,500,93,early_first_window,1,0.8140000000000001,-0.002317077636718734,53.0,25.0
199,68,500,93,early_first_window,1,0.8140000000000001,-0.002317077636718734,53.0,25.0
200,68,500,93,early_first_window,1,0.8140000000000001,-0.002317077636718734,53.0,25.0
201,68,500,93,early_first_window,1,0.8140000000000001,-0.002317077636718734,53.0,25.0
202,68,500,93,early_first_window,1,0.8140000000000001,-0.002317077636718734,53.0,25.0
203,68,500,93,early_first_window,1,0.8140000000000001,-0.002317077636718734,53.0,25.0
204,68,500,93,early_first_window,1,0.8140000000000001,-0.002317077636718734,53.0,25.0
205,68,500,93,early_first_window,1,0.8140000000000001,-0.002317077636718734,53.0,25.0
206,68,500,93,early_first_window,1,0.8240000000000001,-0.002317077636718734,53.0,25.0
207,68,500,93,early_first_window,1,0.8240000000000001,-0.002317077636718734,53.0,25.0
208,68,500,93,early_first_window,1,0.8240000000000001,-0.002317077636718734,53.0,25.0
209,69,500,17,early_first_window,1,0.006000000000000005,0.02463928222656253,5.0,16.0
210,69,500,17,early_first_window,1,0.006000000000000005,0.02463928222656253,5.0,16.0
211,69,500,17,early_first_window,1,0.006000000000000005,0.02463928222656253,5.0,16.0
212,69,500,17,early_first_window,1,0.006000000000000005,0.02463928222656253,5.0,16.0
213,69,500,17,early_first_window,1,0.006000000000000005,0.02463928222656253,5.0,16.0
214,69,500,17,early_first_window,1,0.006000000000000005,0.02463928222656253,5.0,16.0
215,69,500,17,early_first_window,1,0.006000000000000005,0.02463928222656253,5.0,16.0
216,69,500,17,early_first_window,1,0.006000000000000005,0.02463928222656253,5.0,16.0
217,69,500,17,early_first_window,1,0.006000000000000005,0.02463928222656253,5.0,16.0
218,69,500,17,early_first_window,1,0.006000000000000005,0.02463928222656253,5.0,16.0
219,69,500,17,early_first_window,1,0.006000000000000005,0.02463928222656253,5.0,16.0
220,70,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
221,70,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
222,70,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
223,70,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
224,70,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
225,70,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
226,70,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
227,70,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
228,70,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
229,70,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
230,70,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
231,71,500,99,early_first_window,1,0.632,-0.11222070312499999,28.0,12.0
232,71,500,99,early_first_window,1,0.632,-0.11222070312499999,28.0,12.0
233,71,500,99,early_first_window,1,0.632,-0.11222070312499999,28.0,12.0
234,71,500,99,early_first_window,1,0.632,-0.11222070312499999,28.0,12.0
235,71,500,99,early_first_window,1,0.632,-0.11222070312499999,28.0,12.0
236,71,500,99,early_first_window,1,0.632,-0.11222070312499999,28.0,12.0
237,71,500,99,early_first_window,1,0.632,-0.11222070312499999,28.0,12.0
238,71,500,99,early_first_window,1,0.632,-0.11222070312499999,28.0,12.0
239,71,500,99,early_first_window,1,0.632,-0.11222070312499999,28.0,12.0
240,71,500,99,early_first_window,1,0.632,-0.11222070312499999,28.0,12.0
241,71,500,99,early_first_window,1,0.632,-0.11222070312499999,28.0,12.0
242,72,500,72,early_first_window,1,0.748,0.019294067382812474,34.0,25.0
243,72,500,72,early_first_window,1,0.748,0.019294067382812474,34.0,25.0
244,72,500,72,early_first_window,1,0.748,0.019294067382812474,34.0,25.0
245,72,500,72,early_first_window,1,0.748,0.019294067382812474,34.0,25.0
246,72,500,72,early_first_window,1,0.748,0.019294067382812474,34.0,25.0
247,72,500,72,early_first_window,1,0.752,0.019294067382812474,34.0,25.0
248,72,500,72,early_first_window,1,0.752,0.019294067382812474,34.0,25.0
249,72,500,72,early_first_window,1,0.752,0.019294067382812474,34.0,25.0
250,72,500,72,early_first_window,1,0.752,0.019294067382812474,34.0,25.0
251,72,500,72,early_first_window,1,0.752,0.019294067382812474,34.0,25.0
252,72,500,72,early_first_window,1,0.752,0.019294067382812474,34.0,25.0
253,73,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
254,73,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
255,73,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
256,73,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
257,73,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
258,73,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
259,73,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
260,73,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
261,73,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
262,73,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
263,73,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
264,74,500,93,early_first_window,1,0.762,-0.19554443359374996,39.0,18.0
265,74,500,93,early_first_window,1,0.762,-0.19554443359374996,39.0,18.0
266,74,500,93,early_first_window,1,0.762,-0.19554443359374996,39.0,18.0
267,74,500,93,early_first_window,1,0.762,-0.19554443359374996,39.0,18.0
268,74,500,93,early_first_window,1,0.762,-0.19554443359374996,39.0,18.0
269,74,500,93,early_first_window,1,0.762,-0.19554443359374996,39.0,18.0
270,74,500,93,early_first_window,1,0.762,-0.19554443359374996,39.0,18.0
271,74,500,93,early_first_window,1,0.762,-0.19554443359374996,39.0,18.0
272,74,500,93,early_first_window,1,0.762,-0.19554443359374996,39.0,18.0
273,74,500,93,early_first_window,1,0.762,-0.19554443359374996,39.0,18.0
274,74,500,93,early_first_window,1,0.762,-0.19554443359374996,39.0,18.0
275,75,500,97,early_first_window,1,0.718,-0.21867285156250005,54.0,18.0
276,75,500,97,early_first_window,1,0.718,-0.21867285156250005,54.0,18.0
277,75,500,97,early_first_window,1,0.718,-0.21867285156250005,54.0,18.0
278,75,500,97,early_first_window,1,0.718,-0.21867285156250005,54.0,18.0
279,75,500,97,early_first_window,1,0.718,-0.21867285156250005,54.0,18.0
280,75,500,97,early_first_window,1,0.718,-0.21867285156250005,54.0,18.0
281,75,500,97,early_first_window,1,0.718,-0.21867285156250005,54.0,18.0
282,75,500,97,early_first_window,1,0.718,-0.21867285156250005,54.0,18.0
283,75,500,97,early_first_window,1,0.718,-0.21867285156250005,54.0,18.0
284,75,500,97,early_first_window,1,0.718,-0.21867285156250005,54.0,18.0
285,75,500,97,early_first_window,1,0.718,-0.21867285156250005,54.0,18.0
286,76,500,82,early_first_window,1,0.726,-0.13827832031249998,47.0,18.0
287,76,500,82,early_first_window,1,0.726,-0.13827832031249998,47.0,18.0
288,76,500,82,early_first_window,1,0.726,-0.13827832031249998,47.0,18.0
289,76,500,82,early_first_window,1,0.726,-0.13827832031249998,47.0,18.0
290,76,500,82,early_first_window,1,0.726,-0.13827832031249998,47.0,18.0
291,76,500,82,early_first_window,1,0.726,-0.13827832031249998,47.0,18.0
292,76,500,82,early_first_window,1,0.726,-0.13827832031249998,47.0,18.0
293,76,500,82,early_first_window,1,0.726,-0.13827832031249998,47.0,18.0
294,76,500,82,early_first_window,1,0.726,-0.13827832031249998,47.0,18.0
295,76,500,82,early_first_window,1,0.726,-0.13827832031249998,47.0,18.0
296,76,500,82,early_first_window,1,0.726,-0.13827832031249998,47.0,18.0
297,77,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
298,77,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
299,77,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
300,77,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
301,77,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
302,77,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
303,77,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
304,77,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
305,77,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
306,77,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
307,77,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
308,78,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
309,78,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
310,78,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
311,78,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
312,78,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
313,78,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
314,78,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
315,78,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
316,78,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
317,78,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
318,78,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
319,79,500,123,early_first_window,1,0.734,-0.046271606445312585,63.0,25.0
320,79,500,123,early_first_window,1,0.734,-0.046271606445312585,63.0,25.0
321,79,500,123,early_first_window,1,0.734,-0.046271606445312585,63.0,25.0
322,79,500,123,early_first_window,1,0.734,-0.046271606445312585,63.0,25.0
323,79,500,123,early_first_window,1,0.734,-0.046271606445312585,63.0,25.0
324,79,500,123,early_first_window,1,0.734,-0.046271606445312585,63.0,25.0
325,79,500,123,early_first_window,1,0.734,-0.046271606445312585,63.0,25.0
326,79,500,123,early_first_window,1,0.734,-0.046271606445312585,63.0,25.0
327,79,500,123,early_first_window,1,0.734,-0.046271606445312585,63.0,25.0
328,79,500,123,early_first_window,1,0.734,-0.046271606445312585,63.0,25.0
329,79,500,123,early_first_window,1,0.734,-0.046271606445312585,63.0,25.0
330,80,500,106,early_first_window,1,0.692,-0.050420654296875034,43.0,26.0
331,80,500,106,early_first_window,1,0.692,-0.050420654296875034,43.0,26.0
332,80,500,106,early_first_window,1,0.692,-0.050420654296875034,43.0,26.0
333,80,500,106,early_first_window,1,0.692,-0.050420654296875034,43.0,26.0
334,80,500,106,early_first_window,1,0.692,-0.050420654296875034,43.0,26.0
335,80,500,106,early_first_window,1,0.692,-0.050420654296875034,43.0,26.0
336,80,500,106,early_first_window,1,0.692,-0.050420654296875034,43.0,26.0
337,80,500,106,early_first_window,1,0.694,-0.050420654296875034,43.0,26.0
338,80,500,106,early_first_window,1,0.694,-0.050420654296875034,43.0,26.0
