9.150,0.172
9.175,0.167
9.200,0.163
9.225,0.158
9.250,0.154
9.275,0.150
9.300,0.146
9.325,0.142
9.350,0.138
9.375,0.134
9.400,0.130
9.425,0.126
9.450,0.123
9.475,0.120
9.500,0.116
9.525,0.113
9.550,0.110
9.575,0.107
9.600,0.104
9.625,0.101
9.650,0.098
9.675,0.095
9.700,0.093
9.725,0.090
9.750,0.087
9.775,0.085
9.800,0.083
9.825,0.080
9.850,0.078
9.875,0.076
9.900,0.074
9.925,0.072
9.950,0.070
9.975,0.068
10.000,0.066
