run_index,seed,class_label,class_mask,attack_rate_true,n_windows,first_end_day,last_end_day,p_major_first,p_major_last,p_major_mean,boundary_score_min,boundary_score_mean
2333,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2335,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2336,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2338,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2339,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2340,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2341,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2342,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2343,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2344,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2345,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2347,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2348,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2350,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2351,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2353,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2354,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2355,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2356,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
2358,53,0,True,0.0020000000949949026,7,4,10,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.42542141675949097
45,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
49,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
50,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
51,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
54,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2360,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2361,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2362,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2364,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2367,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2369,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2370,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2371,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
